id_seller,username,nama_toko,level_toko,premium_toko,id_produk,nama_produk,kategori,kondisi,rating,jumlah_rating,stok,jumlah_interest,jumlah_sold,jumlah_view,harga,harga_asli,diskon,deskripsi
230413328,riadi983,Ready,Juragan,platinum,2o5x50b,Celana Jogger Joger Pria Panjang Sweatpants Celana Pria Bikers Celana Gunung Hiking Cargo Chino Training Olahraga Celana Korea Original Terbaru,Celana Panjang,Baru,5,829,1105,597,11949,0,154500,154500,0,"Ready lagi gan, produk terbaru kami gan, celana Jogger, juga tentunya ori ya gan. <br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>bahan cotton twill<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>size s (28-29)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>m (29-30)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>L (31-32)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>XL(33-34)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>POLA SLIMFIT<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>barang yang sebelum kami promokan telah kami cek dan pilih layak jual..karena kepuasan konsumen menjadi hal plg penting dlm system jual beli online.<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>stock terbatas<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>diwajibkan menanyakan dulu stock<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>sebelum order..untuk meminimalisir refund<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Warna:<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>hitam<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>abu<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>"" KAMI JUAL, ANDA BELI ""<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>#CelanaJogger #Celanajoger #CelanaPria #Celanachino #Celanacargo #celanaoriginal #Celanaterbaru #Celanaterlaris #Sweatpants #Salepromo #Fashionpria #Celanajeans #Bukalapak"
230413328,riadi983,Ready,Juragan,platinum,2o5njcf,Celana Jogger Pria Panjang Celana Joger Pants Celana Jogger Chino Terbaru Cargo Strip Korea Original,Celana Panjang,Baru,5,778,12428,398,11758,0,155000,155000,0,"Bahan cotton twill Mona<br><br/>Size 27-34<br><br/>S =27-28<br><br/>M=29-30<br><br/>L=31-32<br><br/>XL=34<br><br/>Pola slim<br><br/>Warna<br><br/>hitam<br><br/>abu<br><br/>"" KAMI JUAL, ANDA BELI ""<br><br/>#CelanaJogger #Celanajoger #CelanaPria #Celanachino #Celanacargo #celanaoriginal #Celanaterbaru #Celanaterlaris #Sweatpants #Salepromo #Fashionpria #Celanajeans #Bukalapak"
230413328,riadi983,Ready,Juragan,platinum,2o5kf68,Celana Jogger Pria Panjang Pendek Celana Jogger Cargo Pants Celana Joger Bikers Slimfit Celana Chino Gunung Hiking Original Terbaru,Celana Panjang,Baru,5,1276,12525,626,13242,0,158000,158000,0,"Ready lagi gan, produk terbaru kami gan, juga tentunya ori ya gan. <br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>bahan cotton twill<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>size s (28-29)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>m (29-30)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>L (31-32)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>XL(33-34)<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>POLA SLIMFIT<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>barang yang sebelum kami promokan telah kami cek dan pilih layak jual..karena kepuasan konsumen menjadi hal plg penting dlm system jual beli online.<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>stock terbatas<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>diwajibkan menanyakan dulu stock<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>sebelum order..untuk meminimalisir refund<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Warna:<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>hitam<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>abu<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>"" KAMI JUAL, ANDA BELI ""<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>#CelanaJogger#Celanajoger #CelanaPria#Celanachino #Celanacargo#celanaoriginal #Celanaterbaru#Celanaterlaris #Sweatpants#Salepromo #Fashionpria#Celanajeans #Celanabikers#Bukalapak"
230413328,riadi983,Ready,Juragan,platinum,2h65bd7,Celana Pendek Chino Pria Celana Casual Pria Skinny Slimfit Celana Pria Dewasa Pendek Pants Celana Cargo Katun Jogger Jeans Levis Premium Original,Celana Pendek,Baru,5,17,928,30,72,0,185000,185000,0,Bahan : Cotton<br><br/>Model : Slimfit<br><br/><br><br/>Ukuran :<br><br/>S   : 28<br><br/>M  : 29-30<br><br/>L   : 31-32<br><br/>XL : 33-34<br><br/><br><br/>Warna :<br><br/>hitam<br><br/>abu muda<br><br/>abu tua<br><br/>coklat<br><br/>green army<br><br/>mocca<br><br/>cream<br><br/><br><br/>Silahkan diorder ya.....!<br><br/>Happy Shopping &amp; Thank you !
230413328,riadi983,Ready,Juragan,platinum,2h63khl,Celana Jeans Pria Wrangler Skinny Celana Pria Levis Panjang Slimfit Dewasa Celana Chino Jogger Casual Terlaris Premium Original,Jeans,Baru,4.8,50,484,75,516,0,259000,259000,0,Size Chart silahkan chat kami.<br><br/>Jam Operasional Toko :<br><br/>Senin - Jumat : 08:00  15:00<br><br/><br><br/>1/2 Lingkar pinggang x 1/2 lingkar pinggul x front rise x inseam (cm)<br><br/>- 27 : 35 x 42 x 20 x 77<br><br/>- 28 : 35.50 x 42 x 20.50 x 76 <br><br/>- 29 : 37 x 44 x 21 x 76<br><br/>- 30 : 38 x 45 x 21.50 x 76<br><br/>- 31 : 40.70 x 45.80 x 22 x 76<br><br/>- 32 : 42 x 47 x 22.50 x 76.50<br><br/>- 33 : 41.25 x 48 x 23.50 x 76.50<br><br/>- 34 : 42.50 x 49.50 x 24 x 76.50<br><br/>- 36 : 45.70 x 52 x 26 x 77.50
230413328,riadi983,Ready,Juragan,platinum,2h2wrnn,Jaket Pria Bomber Big Size Jaket Bomber XXL Jaket Jumbo Sensor Jaket Parasut Parka Jaket Hoodie Casual Jaket Sweater Original Kekinian Terbaru,Jaket,Baru,4.7,51,12441,182,387,0,175000,175000,0,Bahan scoot puma (anti air)<br><br/>Banyak Pilihan Warna<br><br/>Ukuran XL-XXL<br><br/>Detail ukuran panjang x lebar dada :<br><br/>XL.panjang 68cm x lebar dada 58cm<br><br/>XXL.panjang 70cm lebar dada 60cm<br><br/>Jaket menggunakan resleting ada saku di bagian depan dan dalam nya<br><br/>Menggunakan bordir di bagian dada SENSOR<br><br/>Bahan adem di  berbulu dan tidak luntur lagi<br><br/>Bagus di gunakan di kalangan usia<br><br/>Model polos simple bisa di gunakan di berbagai kegiatan<br><br/>Kwalitas 99% realpict sesui photo<br><br/>Produk asli dalam negri bandung<br><br/>Best produk recomendeed<br><br/>Stok masih tersedia<br><br/><br><br/>Warna :<br><br/>Black<br><br/>Navy<br><br/>Green
230413328,riadi983,Ready,Juragan,platinum,2h1belk,Tas Pria Travel Tas kulit Tas Olahraga Handbag Tas Bepergian Tas Gym Fitnes Tas Selempang Tas Gendong Tas Pria Wanita Tas Import Original Fashion Pria,Ransel,Baru,5,16,932,30,68,0,275000,275000,0,"Tas Gym / Tas Travel Kulit Pria (ENZO)<br><br/><br><br/>Bahan : kulit PU (high Quality)<br><br/>Ukurang : panjang 45 cm x lebar 25 cm x tinggi 27.5 cm<br><br/><br><br/>- Kantong utama sangat luas, muat untuk banyak barang<br><br/>- Bagian samping memiliki kantong untuk menyimpan sepatu hingga ukuran 45<br><br/>- Tas bisa di selempang maupun di jinjing<br><br/>- Bahan Kulit lembut, jahitan kuat"
230413328,riadi983,Ready,Juragan,platinum,2h17phm,Tas Ransel Pria Backpack Tas Laptop Tas Pria Gendong kulit Tas Selempang Import Tas Punggung Tas Wanita Ransel Tas Sekolah Tas Kerja Travelling,Ransel,Baru,5,354,11487,400,2916,0,245000,245000,0,"Ransel Kulit Pria MORRENO <br><br/><br><br/><br><br/><br><br/>HATI HATI GUYS YANG JUAL HARGA SAMA BEDA BARANG. HARAP PERHATIKAN<br><br/><br><br/><br><br/><br><br/>-PAPAHAN TERBUAT DARI KULIT YA GAN BUKAN KANVAS. <br><br/><br><br/>-BAGIAN BELAKANG TAS JUGA DARI KULIT, BUKAN BUSA YA GAN<br><br/><br><br/>Ukuran : Panjang 29cm, Tinggi 44cm, Lebar 13cm<br><br/><br><br/><br><br/><br><br/>Bahan : Kulit PU<br><br/><br><br/><br><br/><br><br/>Produk IMPORT dengan kualitas bermutu.<br><br/><br><br/>Full Body Tas terbuat dari bahan KULIT PU. Jahitan rapi dan kuat.<br><br/><br><br/><br><br/><br><br/>-Bagian depan tas, terdapat dua kantong yaitu bagian atas dan bawah<br><br/><br><br/>-Bagian kanan dan kiri tas di lengkapi slot untuk penyimpanan keperluan seperti payung dan botol<br><br/><br><br/>-Kantong utama tas terdapat Slot Laptop dengan ukuran 15.6inch<br><br/><br><br/>-Di dalam kantong utama terdapat kantong tambahan dengan resleting, dan dua slot untuk penyimpanan hp dan rokok<br><br/><br><br/><br><br/><br><br/>100% quality guaranted.<br><br/><br><br/>100% what you see is what you get<br><br/><br><br/><br><br/><br><br/>Warna :<br><br/><br><br/>Black<br><br/><br><br/>Brown"
230413328,riadi983,Ready,Juragan,platinum,2gbrgpj,Sepatu Sneakers Pria Casual Dr. Kevin Adidas Sport Olahraga Slip On Original Sepatu Kerja Sekolah Sneaker Terbaru Terlaris,Sneaker Pria,Baru,5,25,1541,72,97,0,145000,145000,0,"Sepatu Sneakers Pria Casual Fashion Running Shoes MR125<br><br/><br><br/>Kepada calon pembeli dimohon untuk membaca deskripsi sebelum memesan produk. <br><br/>Dan tanyakan stoknya terlebih dahulu.<br><br/><br><br/>BONUS : FREE BOX &amp; KAOS KAKI<br><br/><br><br/>Sepatu Sneaker Original &amp; 100% Impor.<br><br/>Sepatu Sneaker murah tapi gak murahan.<br><br/>Sepatu yang kami jual 100% baru + box.<br><br/>Barang sesuai dengan GAMBAR.<br><br/>Sepatu Sneakers ringan, Kaki bergerak leluasa Sepatu Sneakers lembut di dalam, Nyaman saat dipakai, Sepatu Sneakers Anti slip, Tidak pengap, Tidak mudah lepas, Sepatu Sneakers Model simple dan elegan, Trend Fashion.<br><br/><br><br/>Fitur : Sol Berbahan Karet Jadi Terasa Empuk &amp; Nyaman Ketika Digunakan.<br><br/>Cocok Digunakan Untuk : Sekolah, Kuliah, Kerja, Traveling, HangOut<br><br/><br><br/>Ready warna : Khaki dan Hitam<br><br/>Bahan : Flyknit Mesh<br><br/>Size 39-44<br><br/>Perincian Size <br><br/>39 = 24.5 cm <br><br/>40 = 25 cm <br><br/>41 = 25.5 cm <br><br/>42 = 26 cm <br><br/>43 = 26.5 cm <br><br/>44 = 27 cm"
230413328,riadi983,Ready,Juragan,platinum,2gbmv6i,Sepatu Pria Casual Sneakers Adidas Sport  Olahraga Slip On Loafers Santai Semi Formal Sepatu Kerja Import Original Sneaker Fashion Pria,Sneaker Pria,Baru,4.7,45,749,122,252,0,215000,215000,0,BONUS : FREE BOX &amp; KAOS KAKI<br><br/><br><br/>Fitur : Sol Berbahan Karet Jadi Terasa Empuk &amp; Nyaman Ketika Digunakan<br><br/><br><br/>Size 39-44  <br><br/>Perincian Size <br><br/>39=24.5 cm <br><br/>40=25 cm <br><br/>41=25.5 cm <br><br/>42=26 cm <br><br/>43=26.5 cm <br><br/>44=27 cm
230413328,riadi983,Ready,Juragan,platinum,2fdzsl7,Celana jogger pria wanita list army joger chino panjang termurah terlaris terbaru,Celana Panjang,Baru,5,1385,1540,731,16653,0,149000,149000,0,Ready celana jogger pria semi chino.<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>di design dengan bahan berkualitas Cotton twill sehingga nyaman dan lembut dipakai. <br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Ukuran :<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>28-29<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>30-31<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>32-33<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>34-35<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Warna :<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Abu <br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Hitam<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>Happy Shopping gan.. ..!!!<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>100 Barang di jamin REALPICT &amp;amp;amp;amp; BARU<br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/><br><br/>we wait your choice guys..!!!
230413328,riadi983,Ready,Juragan,platinum,2d4lr6s,Jam tangan anak imoo jam tangan imo smart watch jam hp emo pintar,Jam Tangan,Baru,4.7,63,1341,97,238,0,175000,175000,0,"1. Bisakah ini mendukung panggilan video?<br><br/>--- Ini hanya mendukung panggilan normal 2G, tidak ada panggilan video.<br><br/><br><br/>2. Apakah ini tahan air? Bisakah saya berenang dengannya?<br><br/>--- IP67 waterproof, no worries<br><br/>Use high-precision waterproof components, swim and bathe not afraid, dry as usual.<br><br/><br><br/>3. Bisakah itu terhubung ke telepon saya untuk digunakan? Mendukung whatsapp / facebook?<br><br/>--- Jam tangan pintar ini menggunakan kartu sim, tidak mendukung pengingat pesan WA / FB, juga tidak dapat menginstal aplikasi WA FB.<br><br/><br><br/>4. Apakah ini memiliki GPS?<br><br/>--- Jam tangan ini mendukung LBS locaition, tidak mendukung GPS.<br><br/><br><br/>5. Bisakah saya mengambil gambar?<br><br/>--- Memiliki kamera, tetapi ini bukan lensa HD. Anda dapat mengunduh aplikasi dan mengendalikannya untuk mengambil foto.<br><br/><br><br/>6. Apakah ini bahasa Inggris? Bisakah saya mengubahnya ke bahasa Indonesia?<br><br/>--- Ini bahasa Inggris saja.<br><br/>Warna<br><br/>Blue<br><br/>Pink"
230413328,riadi983,Ready,Juragan,platinum,29znie4,Jam tangan anak smart watch emo jam tangan imo,Jam Tangan,Baru,4.6,28,1192,23,58,0,175000,175000,0,"Q&amp;A<br><br/>1. Bisakah ini mendukung panggilan video?<br><br/>--- Ini hanya mendukung panggilan normal 2G, tidak ada panggilan video.<br><br/><br><br/>2. Apakah ini tahan air? Bisakah saya berenang dengannya?<br><br/>--- IP67 waterproof, no worries<br><br/>Use high-precision waterproof components, swim and bathe not afraid, dry as usual.<br><br/><br><br/>3. Bisakah itu terhubung ke telepon saya untuk digunakan? Mendukung whatsapp / facebook?<br><br/>--- Jam tangan pintar ini menggunakan kartu sim, tidak mendukung pengingat pesan WA / FB, juga tidak dapat menginstal aplikasi WA FB.<br><br/><br><br/>4. Apakah ini memiliki GPS?<br><br/>--- Jam tangan ini mendukung LBS locaition, tidak mendukung GPS.<br><br/><br><br/>5. Bisakah saya mengambil gambar?<br><br/>--- Memiliki kamera, tetapi ini bukan lensa HD. Anda dapat mengunduh aplikasi dan mengendalikannya untuk mengambil foto.<br><br/><br><br/>6. Apakah ini bahasa Inggris? Bisakah saya mengubahnya ke bahasa Indonesia?<br><br/>--- Ini bahasa Inggris saja.<br><br/><br><br/>Product parameters<br><br/>Strap material: comfortable silicone strap<br><br/>Chip: MTK2503<br><br/>Internet: 2G GSM<br><br/>Battery capacity: 400mAh<br><br/>Charging time: 2H<br><br/>Display resolution: 128 * 128<br><br/>Screen size: 1.44<br><br/>Camera: 8w<br><br/>Standby time: 70h<br><br/>Memory: 32Mb<br><br/>ROM: 32Mb<br><br/>APP: supportAndroid, lS<br><br/>Color: pink blue<br><br/>Radiation: lower than the phone,<br><br/>International standards, no<br><br/>Hurt our body.<br><br/>Age range: 3 to 12 years old<br><br/>Position mode: LBS<br><br/><br><br/>feature:<br><br/>1. Function: Call clear  positioning accuracy  long battery life  ultra-thin body  cooling wear<br><br/>2. 14.1mm ultra-thin process design, as thin as homework<br><br/>The color of the whole machine is gorgeous and rich in texture, which always envied others.<br><br/>3. Precision research and development and careful design<br><br/>Carefully prepare each component to make sure everything works.<br><br/>4. Two-way clear and stable call<br><br/>The sound is louder and can be heard in noisy environments.<br><br/>Unique antenna design, multiple calibrations to ensure stable calls<br><br/>5. Voice chat, making communication more convenient<br><br/>Simpler operation and clearer voice<br><br/>Easy group chat, support group chat with multiple mobile phones<br><br/>6. Precise positioning, real-time viewing<br><br/>Accurately record every corner of the child, fully meeting the positioning needs of life and emergency<br><br/>7. Electronic fence to always protect children's safety<br><br/>Set the child's range of activities, the parent's phone will receive an alert when the child leaves the set area.<br><br/>Prevent loss, prevent entry into dangerous areas, prevent getting lost<br><br/>8. High performance battery, longer standby time<br><br/>With high-polymerized custom batteries, charging speed is faster, performance is higher, time is longer than the same power, eliminating the need for daily charging.<br><br/>#Watch  #jamhp #menWatch #Studentwatch #boyWatch #FashionWatch #smartwach<br><br/>#SportWatch #DigitalWatch #SmartWatch #Bluetooth #wearables #smartwatch #jam #kidsWatch #childrenWatch"
230413328,riadi983,Ready,Juragan,platinum,285nnok,jam tangan pria curren kulit,Jam Tangan,Baru,5,39,702,122,526,0,279000,279000,0,"SPESIFIKASI PRODUK<br><br/>Brand : SINOBI<br><br/>Model : 9659<br><br/>Features : Hour, Minute<br><br/>Date : No date<br><br/>Case Diameter : 42mm<br><br/>Case Thickness : 10mm<br><br/>Case Material : Stainless Steel<br><br/>Band Length : 20cm<br><br/>Band Width : 22mm<br><br/>Band Material : Stainless Steel<br><br/>Buckle Type : Adjustable Clasp<br><br/>Display : Analog<br><br/>Case Shape : Round<br><br/>Display : Analog<br><br/>Movement : Japan Quartz<br><br/>Power Source : Battery<br><br/>Gender : Men<br><br/>Dial Window : Hardlex<br><br/><br><br/>CARA SETTING:<br><br/>Untuk mengatur jam dan menit, tarik tombol pengatur 2 klik lalu putar searah sehingga jarum menit dan jarum jam berputar dan menunjukkan waktu yang benar."
230413328,riadi983,Ready,Juragan,platinum,23sfjfl,celana cargo tactical slimfit panjang pria,Celana Panjang,Baru,5,9,980,21,20,0,185000,185000,0,"bahan : cotton stretch premium<br><br/>ukuran : S, M, L, XL<br><br/>warna : <br><br/>abu<br><br/>hitam<br><br/>coklat moca<br><br/>moca"
230413328,riadi983,Ready,Juragan,platinum,23sbshy,celana joger cargo strip pria wanita celana gunung sport olahraga panjang,Celana Panjang,Baru,4.7,20,911,47,89,0,150000,150000,0,bahan : katun<br><br/>warna :<br><br/>abu muda<br><br/>krem<br><br/>hitam<br><br/>mocca
230413328,riadi983,Ready,Juragan,platinum,1xpyd5k,jaket motor wanita jaket semi kulit wanita fashion wanita premium original,Jaket,Baru,4.9,27,863,34,137,0,195000,195000,0,"Ready jaket motor cewek Mat:semi kulit vhiena (bahan yg paling bagus utuk jenis bahan semikulit) <br><br/>Bhan lembut sprti kulit dan tidak mudah retak atau mngelupas <br><br/>Lapisan dalam phuring dhoumeli<br><br/>Cocok utuk naik motor <br><br/>Size:M ,L, XL<br><br/>Warna:hitam,merah,coklat tua,coklat tan"
230413328,riadi983,Ready,Juragan,platinum,1ks7krq,Jaket Jeans Pria Original Denim Jaket Levis Fashion Cowok Premium,Jaket,Baru,4.9,46,782,76,220,0,175000,175000,0,"Jaket Denim Hoodie Boy Kombinasi Fleece <br><br/><br><br/>Jaket Denim Hoodie Boy Anak Jalanan - Biru Muda ini menjadi pilihan anda ketika anda ingin tampil gaya. Jaket denim ini memiliki efek warna rusak sehingga memberikan kesan garang pada si pemakai.<br><br/><br><br/>Jaket ini bisa dipakai untuk touring musim dingin maupun untuk bergaya. Bahan akan semakin terlihat bagus dan tahan lama jika dirawat dengan benar.<br><br/>Material : Denim stretch kombinasi fleece.<br><br/><br><br/>Warna : - Bio Blitz<br><br/>               - Bio Wash<br><br/>               - Blue Black<br><br/><br><br/>Model : RESLETING DAN  KANCING / DOUBLE<br><br/>BAGIAN PERGELANGAN TANGAN STRIP .<br><br/><br><br/>JAKET DENIM HOODIE BOY ANAK JALANAN <br><br/><br><br/>TERSEDIA SIZE : M,L,XL"
230413328,riadi983,Ready,Juragan,platinum,1kinp7k,Celana Pendek Pria Tactical Premium Celana Gunung Original Premium,Celana Pendek,Baru,5,26,859,33,141,0,180000,180000,0,Ready agan2 celena pendek keren.<br><br/>Mat:cotton ripstop premium<br><br/>Size:dari 28 smpi 38<br><br/>Warna:<br><br/>hitam<br><br/>krem<br><br/>Abu<br><br/>hijau army<br><br/>Model sprti digambar <br><br/>Cocok utuk adventure :) <br><br/>Cantumkan size di opsi pngirmn ada tinggal kn pesan atau dichatkan saja <br><br/>krna divariasi tidak cukup utuk mencantumkan size <br><br/>#celanatactical #celanatacticalblackhawk #tactical #tacticalpendek
